job_id,job_title,job_tags,company_address,company_name,company_size,min_salary,max_salary,experiences,industries,languages,frameworks
1394422,Chuyên Viên Quản Trị Vận Hành Hệ Thống Hạ Tầng Công Nghệ Thông Tin,,Hà Nội,Ngân hàng Hợp tác xã Việt Nam,1000+ nhân viên,,,,,,
1400446,Web Developer,,Hồ Chí Minh,CÔNG TY TNHH THƯ VIỆN PHÁP LUẬT,100-499 nhân viên,,,,Web-Full,"JS,C#","AngularJS,ReactJS,.NET Framework"
1398031,Lập Trình Viên Java (Springboot) - Thu Nhập Upto 40 Triệu/Tháng - Từ 3 Năm Kinh Nghiệm,"Java, Spring Boot, ",Hà Nội,Công ty cổ phần Công nghệ thông tin Phú Minh,25-99 nhân viên,25,40,3,Web-Back,Java,SpringBoot
1401180,Chuyên Viên Phát Triển Ứng Dụng CNNH (Java Dev),,Hà Nội,Ngân Hàng TMCP An Bình,5000+ nhân viên,,,,Software,"Java,C#",
1399001,Business Analyst ( BA ) - Phân Tích Nghiệp Vụ,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ SOPEN VIỆT NAM,25-99 nhân viên,10,20,1,BA,,
1392844,Japanese Operator,,Hồ Chí Minh,CÔNG TY TNHH SCIFATE VN,25-99 nhân viên,15,30,,,,
1392404,Senior Database Administrator (Salary 40-55 Million ) 3 Years Experience,,Hồ Chí Minh,Công ty Cổ phần viễn thông FPT,5000+ nhân viên,40,55,3,DE,,
1401047,Giảng Viên Công Nghệ Thông Tin_PTCD BRVT,,Bà Rịa-Vũng Tàu,Phân hiệu Trường Đại học FPT tại thành phố Hồ Chí Minh,500-1000 nhân viên,,,,,,
1386932,"Chuyên Viên Quản Lý Chất Lượng Thu Nhập Lên Đến 20 Triệu, Nghỉ Thứ 7 Chủ Nhật",,Hà Nội,Trung tâm Dịch vụ số MobiFone - Chi nhánh Tổng Công ty Viễn Thông Mobifone,100-499 nhân viên,,20,,QA,,
1010009,Kỹ Sư Triển Khai Hệ Thống Máy Chủ Và Lưu Trữ,,Hà Nội,Công ty Cổ phần Phúc Thành Việt Nam,25-99 nhân viên,,25,,,,
1398626,SEO Specialist,"SEO, Digital Marketing, Phân Tích Website, ",Hồ Chí Minh,CÔNG TY TNHH TM DV GTV SEO,25-99 nhân viên,13,25,,,,
1402338,Android Developer ( Thu Nhập Từ 15 Triệu - 25 Triệu ),,Hà Nội,Công ty cổ phần phần mềm ITSOL Holding,100-499 nhân viên,15,25,2,Mobile,Java,"SpringBoot,Hibernate"
1391530,Senior Business Analyst (Tech Department),,Hồ Chí Minh,CÔNG TY TNHH DIGI-TEXX,1000+ nhân viên,,,5,BA,,
1390658,Kỹ Sư SE - Kỹ Sư IT Vận Hành,,Hải Phòng,Công ty TNHH công nghệ Amtran Việt Nam,3000+ nhân viên,,,1,Software,"C#,VB,Python",
1394435,"Chuyên Viên Quản Trị, Vận Hành, Phân Tích Nghiệp Vụ Ngân Hàng Lõi Và Dịch Vụ Ngân Hàng Số",,Hà Nội,Ngân hàng Hợp tác xã Việt Nam,1000+ nhân viên,,,,,,
802215,Nhân Viên Kinh Doanh - Sẵn Data Khách Hàng,"Kỹ năng giao tiếp, Kỹ năng phân tích kinh doanh, Kỹ năng bán hàng, Kỹ năng báo cáo, Tư vấn",Hồ Chí Minh,Mona Media,100-499 nhân viên,15,25,,,,
833586,"Nhân Viên Kinh Doanh/ Sale/ Phân Phối Linh Kiện - Phụ Kiện Máy Tính, Ưu Tiên Nữ",,Hồ Chí Minh,Công Ty Cổ Phần Tin Học Mai Hoàng,25-99 nhân viên,15,50,,,,
1388253,Kỹ Sư Triển Khai Hệ Thống Mạng Và Bảo Mật,,Hà Nội,Công ty Cổ phần Phúc Thành Việt Nam,25-99 nhân viên,,,1,System,,
1387771,Thiết Kế Đồ Họa (Tuyển Nam) Tại Thủ Đức [Thu Nhập 15 Triệu/ Tháng + Thưởng...] Được Đào Tạo Bài Bản/ Đi Làm Ngay,,Hồ Chí Minh,VĂN PHÒNG ĐẠI DIỆN CÔNG TY TNHH CENTRE FOR CERTIFIED PROFESSIONALS,25-99 nhân viên,8,15,,,,
862883,Nhân Viên Marketing Website - Facebook,"Kỹ năng giao tiếp, Kỹ năng lắng nghe, Kỹ năng Thuyết phục, Kỹ năng đàm phán",Hồ Chí Minh,CÔNG TY CỔ PHẦN QUẢN TRỊ THÔNG MINH ASIA,25-99 nhân viên,,,,,,
156406,Data Engineer (Big Data),"Agile, ",Hà Nội,Khối Công nghệ thông tin - Viettel Telecom,100-499 nhân viên,,,,DE,"Python,Scala,Java",
903791,Lập Trình Viên (.Net/JavaScript/NodeJS/ReactJS),".NET, Javascript, .net core, ReactJS, NodeJS",Hà Nội,Công ty Cổ phần Giải pháp Phần mềm Doanh nghiệp,100-499 nhân viên,10,25,,Web-Full,"C#,JS","ReactJS,NodeJS,.NET Framework"
1251403,Senior Nodejs Developer (Hybrid) - Mức Lương Đến 36M,,Hà Nội,CÔNG TY TNHH VAREAL VIỆT NAM,25-99 nhân viên,30,36,4,Web-Bacj,JS,NodeJS
1390115,Lập Trình Viên Backend Thu Nhập Từ 20 - 30 Triệu Yêu Cầu Kinh Nghiệm 3 Năm,,Hà Nội,Công ty TNHH hearme,1-9 nhân viên,20,30,3,Web-Back,Python,"Django,Flask"
1383698,Nhân Viên Quản Trị Website Tại Hoàng Mai - Hà Nội [ Thu Nhập 15 Triệu/ Tháng + Thưởng...] Đi Làm Ngay,"HTML, CSS, JavaScript, ReactJS, Viết Bài SEO Content, SEO Website, ",Hà Nội,Công ty cổ phần điện tử 179,10-24 nhân viên,13,15,,,,
1389677,"Chuyên Viên Kinh Doanh Phần Mềm Bán Hàng [Hà Nội/ Hồ Chí Minh] - Thu Nhập 15-20Tr+++, Nhiều Đãi Ngộ Hấp Dẫn",,"Hà Nội, Hồ Chí Minh",Công ty cổ phần Công nghệ Sapo,1000+ nhân viên,10,20,,,,
1388012,Chuyên Viên Kỹ Thuật Mạng,"CCNA, Bảo Mật Thông Tin, Cisco, Vận Hành Hệ Thống, firewall, CCNA, VPN, firewall, Router",Hà Nội,CÔNG TY TNHH CÔNG NGHỆ VIỆT THÁI DƯƠNG,25-99 nhân viên,15,20,1,System,,
1386209,Nhân Viên IT Hệ Thống - Đi Làm Ngay,,Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ GIÁO DỤC BAN MAI,500-1000 nhân viên,10,13,,,,
1402510,Senior Fullstack Developer,"NodeJS, Python, ReactJS, Golang",Hà Nội,CÔNG TY CỔ PHẦN DEEPEYES,10-24 nhân viên,,,4,Web-Full,"JS,Python,Go","ReactJS,NodeJS"
1402547,Chăm Sóc Khách Hàng,"Sale, Bán Hàng, ",Hà Nội,CÔNG TY TNHH TM & DV QUỐC TẾ HOÀNG THỊNH PHÁT,25-99 nhân viên,15,25,,,,
1401995,Frontend Developer (Angular),"AngularJS, Javascript, TypeScript, ",Hà Nội,Công Ty Cổ Phần GoGroup,25-99 nhân viên,15,25,4,Web-Front,JS,AngularJS
1335270,Chuyên Viên Kiểm Thử Phần Mềm,,Hà Nội,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,10000+ nhân viên,15,25,3,Tester,,
971274,"Junior IOS Developer (Swift, Objective C)","Javascript, Objective-C, OOP, Swift, UIKit",Hà Nội,CÔNG TY CỔ PHẦN GIAO HÀNG TIẾT KIỆM,10000+ nhân viên,12,45,1,Mobile,"JS,Object-C,Swift",
1402367,Fresher Sale IT,"Tiếng Nhật, Sales, ",Hà Nội,TNHH Pirago Việt Nam,25-99 nhân viên,,15,,,,
1387002,Technical Support Engineer (Attractive Salary),,Hà Nội,Tek Experts Vietnam,500-1000 nhân viên,,,,Helpdesk,,
1402650,IT Operations,,Hồ Chí Minh,CÔNG TY CỔ PHẦN KREDIVO VIỆT NAM,500-1000 nhân viên,20,30,,,,
1402032,Dotnet Developer (Junior),".NET, ",Hà Nội,2NF Software,100-499 nhân viên,15,25,2,Web-Back,C#,.NET Framework
1387005,CRM Tech Support Engineer - Attractive Salary,,Hà Nội,Tek Experts Vietnam,500-1000 nhân viên,,,,BA,,
1225006,Data Engineer,"CSS, Java, MongoDB, Database, .NET, SQL",Hà Nội,Tek Experts Vietnam,500-1000 nhân viên,,40,2,DE,,
1402800,IT Engineer (IT Help Desk/IT Support),,"Hồ Chí Minh, Bình Dương",Công ty TNHH Tài Năng,25-99 nhân viên,13,15,,Helpdesk,,
1401987,IT Support / Helpdesk (Chỉ Tuyển Nam),,Hà Nội,Công ty TNHH Minh Giang,100-499 nhân viên,8,12,2,Helpdesk,,
1402636,CEO Assistant,"Business Development, Corporate Communications, internal communication, Advanced English",Hà Nội,BSS Group,100-499 nhân viên,20,30,,,,
1402872,Business Analyst,,Hà Nội,Nano Technologies,25-99 nhân viên,,,3,BA,,
1138344,Nhân Viên Trực Onsite - Giám Sát Hệ Thống Camera,,Hà Nội,CÔNG TY CỔ PHẦN A.R.T,25-99 nhân viên,7,12,,,,
1401726,Thực Tập Sinh Hành Chính Nhân Sự,,Hà Nội,Capi Creative Design,25-99 nhân viên,,,,,,
1401743,Marketing Intern,,Hà Nội,Capi Creative Design,25-99 nhân viên,,,,,,
1355621,Tester (Middle/Senior),,Hà Nội,Công ty TNHH Lisod Việt Nam,25-99 nhân viên,,,3,Tester,,
1402523,Lập Trình Viên Python /Django,"Django, Python, Lập Trình, ",Hồ Chí Minh,Công ty TNHH AEGONA,25-99 nhân viên,,,1,Web-Back,"Python,PHP,CPP,JS","Flask,Django,Tornado"
1215497,Customer Support (Remote/Part-Time),,Toàn Quốc,Công ty CP Công nghệ Thông tin Qikify,25-99 nhân viên,,,,Helpdesk,,
1346012,Business Analyst,,Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,100-499 nhân viên,10,14,2,BA,,
1398347,Frontend Developer,"CSS, HTML, Javascript, VueJS, React",Hồ Chí Minh,CÔNG TY TNHH ADROIT TECHNOLOGIES,10-24 nhân viên,,,,Web-Front,JS,VueJS
1402550,2D Game Artist (Store-Listing),,Hà Nội,SonatGame Studio,25-99 nhân viên,,15,,,,
1402527,Lập Trình Viên PHP Laravel,,Hà Nội,Công ty TNHH Videa Edtech,10-24 nhân viên,,,2,Web-Back,"PHP,JS",Laravel
1402029,Nhân Viên Kỹ Thuật,"Điện Tử, Công Nghệ Thông Tin, ",Hà Nội,CÔNG TY TNHH LEVERAGE KNOWLEDGE VIỆT NAM, nhân viên,8,12,,Software,"Python,CPP",
1401757,Thực Tập Sinh Business Analyst,,Hồ Chí Minh,FPT IS,5000+ nhân viên,,,,BA,,
1402026,Nhân Viên Đảm Bảo Chất Lượng Dự Án (PQA),,Hà Nội,FPT IS,5000+ nhân viên,,,1,QA,,
1237360,UI/UX Designer (Website),"Sketch, Adobe Photoshop, Adobe Illustrator, Figma",Hà Nội,SonatGame Studio,25-99 nhân viên,,20,,,,
1271571,Playable Ads Developer (Intern),,Hà Nội,SonatGame Studio,25-99 nhân viên,6,8,,,,
699368,Chuyên Viên Chính An Ninh Thông Tin (Pentest),,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN TIÊN PHONG - TPBANK,5000+ nhân viên,,,,,,
807541,Chuyên Viên Chính Phân Tích Nâng Cao,,Hà Nội,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN TIÊN PHONG - TPBANK,5000+ nhân viên,,,1,DE,"R,Python,CPP,MATLAB,SAS",
1400975,IOT Engineer,"Project Management, IOT, Automation, ",Hồ Chí Minh,Công ty Cổ Phần Earth Venture,10-24 nhân viên,20,35,,,,
436096,Lập Trình Viên Back-End,"C#, Git, MongoDB, NoSQL, SQL Server, .NET Framework",Hồ Chí Minh,CÔNG TY CP KINH DOANH THƯƠNG MẠI DỊCH VỤ WIN,10-24 nhân viên,8,17,,Web-Back,C#,".NET Framework,Entity Framework"
1360644,Kỹ Sư Giải Pháp Tích Hợp Hệ Thống Cloud,"Linux, MySQL, Oracle, Python, Docker, CentOS, Shell script, Ubuntu, Cloud Computing, IT  Phần cứng, Cloud, VMware, OpenStack, Hyper-V, Oracle, azure, Công nghệ cloud, K8s",Hà Nội,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,1000+ nhân viên,,,1,WSystem,,
1361091,Chuyên Viên Phân Tích Nghiệp Vụ (BA),"Agile, Figma, Phân Tích Nghiệp Vụ, Phát Triển Phần Mềm, Ba, phân tích yêu cầu, confluence, srs, urd, use case diagram, activity diagram, Processing diagram",Hà Nội,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,1000+ nhân viên,,,1,BA,,
1362893,Cộng Tác Viên Quản Trị Mạng Và An Toàn Thông Tin,"CCNA, Quản Trị Mạng, Network, CCNP, Network Security, Security, systems security",Hà Nội,CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT - CHI NHÁNH TẬP ĐOÀN BƯU CHÍNH VIỄN THÔNG VIỆT NAM,1000+ nhân viên,,,,System,,
1199048,Lập Trình Viên Python/Django,,Hồ Chí Minh,Công ty TNHH AEGONA,25-99 nhân viên,,,1,Web-Back,"Python,JS","Flask,Django,Tornado"
1400856,Sales Engineer - Kỹ Sư Bán Hàng,"Làm việc nhóm, Quản lý thời gian, Tin học văn phòng, Kỹ năng giải quyết vấn đề, Giao Tiếp Với Khách Hàng",Hồ Chí Minh,Công Ty Cổ Phần Thương Mại Và Đầu Tư Công Nghệ Viễn Thông Mới,25-99 nhân viên,8,12,,,,
1302522,Database Administrator,,Hà Nội,Công ty cổ phần công nghệ Isofh,100-499 nhân viên,,,1,DE,,
996802,Senior QC - Yêu Cầu Từ 3 Năm Kinh Nghiệm,,Hồ Chí Minh,Công ty TNHH HQSOFT,25-99 nhân viên,,,3,QA,,
1402231,Nhân Viên Tester/QC,,Hà Nội,Công ty Cổ phần Công nghệ Giáo dục GK, nhân viên,8,12,,QA,,
1402241,Lập Trình Viên Backend,,Hà Nội,Công ty TNHH Venesa,500-1000 nhân viên,12,18,1,Web-Back,"PHP,Java,C#,Python,JS","SpringBoot,Codeigniter,AngularJS,.NET Framework"
1401806,Chuyển Viên Kiểm Soát Tuân Thủ,,Hà Nội,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,500-1000 nhân viên,15,25,,,,
1347933,Nhân Viên IT Phần Cứng - Mạng,,Hồ Chí Minh,Công Ty TNHH TM SX Tân Trường Thịnh,25-99 nhân viên,10,12,,,,
1401626,Junior Flutter Developer,"Swift, Flutter, Kotlin, Dart",Hồ Chí Minh,Công ty Cổ Phần Con Cưng,1000+ nhân viên,,,2,Mobile,"Dart,Swift,Kotlin",Flutter
1401346,ReactJS Frontend Developer,"ReactJS, ",Hồ Chí Minh,TECH TOWN,10-24 nhân viên,,,1,Web-Front,JS,"ReactJS,VueJS"
1329925,Nhân Viên Tester ( Nghỉ T7 & CN ),"Làm việc độc lập, Làm việc nhóm, Nghiên cứu, ",Hà Nội,Công ty cổ phần XNK Đầu tư và Công nghệ HD Việt Nam,10-24 nhân viên,10,40,1,Tester,,
1401483,Intern Data Analyst (Mảng Game Mobile),,Hà Nội,Công ty cổ phần công nghệ Suga,25-99 nhân viên,3,6,,DE,,
1136218,"Lập Trình Viên Backend (PHP, WordPress)",,Hà Nội,Công ty cổ phần công nghệ Physcode Việt,25-99 nhân viên,9,20,1,Web-Back,"PHP,JS","WordPress,VueJS,ReactJS"
1365177,Nhân Viên Hỗ Trợ Khách Hàng Sử Dụng Phần Mềm,,Hà Nội,Công ty cổ phần công nghệ Physcode Việt,25-99 nhân viên,7,15,,Helpdesk,,
1296501,Middle Tester (Manual Tester),,Hà Nội,Công ty TNHH phần mềm 2NF,100-499 nhân viên,15,25,3,Tester,,
1400588,"QC Engineer (Automation, MySQL)","C#, Java, Javascript, MySQL, Python, test cases, Automation Test",Hồ Chí Minh,Lampart,100-499 nhân viên,,,2,QA,,
1401485,Senior Game Developer,,Hồ Chí Minh,CÔNG TY CỔ PHẦN PRISMTECH,25-99 nhân viên,25,30,,GD,"CPP,C#,Java,Python,Dark","Flutter,Unity,Unreal"
1401500,QC Engineer (Manual Test),,Hồ Chí Minh,CÔNG TY TNHH EIGHT ONE INTERNATIONAL,25-99 nhân viên,,,3,Tester,,
1400790,IT Comtor Japanese,,Hà Nội,Công ty TNHH Relipa,100-499 nhân viên,15,25,,,,
1401237,Chuyên Viên Cao Cấp Pentester,,Hà Nội,VNDIRECT,1000+ nhân viên,,,,,,
862121,Java Developer (Junior),"AngularJS, Java, MySQL, Oracle, PostgreSQL, REST API, ReactJS, Spring Framework",Hà Nội,Công ty Cp Công nghệ và Truyền thông Dagoras,25-99 nhân viên,8,15,1,Web-Full,"JS,Java","SpringBoot,Hibernate,AngularJS,ReactJS"
1398876,"Growth Executive, Offline Payment","Market Research, Marketing, Business Analyst, Performance Marketing, Data Analysis",Hồ Chí Minh,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG TRỰC TUYẾN (VÍ MOMO),1000+ nhân viên,,,2,BA,,
1401504,Senior Game Developer,,Hồ Chí Minh,CÔNG TY CỔ PHẦN PRISMTECH,25-99 nhân viên,25,30,3,GD,"CPP,C#,Java,Python,Dart","Flutter,Unity,Unreal"
1398733,"Frontend Developer (Vuejs, 2 Năm Kinh Nghiệm)",,Hà Nội,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ PHÁT TRIỂN CÔNG NGHỆ BEAE VIỆT NAM,25-99 nhân viên,13,20,2,Web-Front,"JS,PHP,Go","VueJS,NodeJS,NestJS,Laravel"
1400885,Lập Trình Viên FullStack,,Hà Nội,Công ty Cổ phần Bất Động Sản Thế Kỷ,3000+ nhân viên,,,2,Web-Full,"JS,Java,Python,PHP","VueJS,NodeJS,AngularJS,ReactJS"
1400871,Lập Trình Viên Frontend,,Hà Nội,Công ty Cổ phần Bất Động Sản Thế Kỷ,3000+ nhân viên,,,2,Web-Front,JS,ReactJS
1061509,Nhân Viên 3D Animator,,Hà Nội,CÔNG TY TNHH QUỐC TẾ INCOM - STUDIO,25-99 nhân viên,,13,,,,
1322020,Nhân Viên Digital Marketing (Chuyên Chạy Ads),,Hồ Chí Minh,CÔNG TY CỔ PHẦN SÀI GÒN EXPRESS,100-499 nhân viên,10,15,,,,
1362721,Chuyên Viên Chính Sách Tuân Thủ An Toàn Thông Tin,,Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB,25-99 nhân viên,,,,,,
1353875,Nhân Viên IT,"Công Nghệ Thông Tin, It, Quản Trị Mạng, ",Thái Bình,CÔNG TY CỔ PHẦN DAMSAN,500-1000 nhân viên,9,10,,,,
1306826,IT Comtor (Tiếng Nhật),"Tiếng Nhật N2 - N1, ",Hà Nội,CÔNG TY TNHH ZINZA TECHNOLOGY,25-99 nhân viên,15,25,,,,
1400883,Full-Stack Developer,"Fullstack Developer, frontend react - backend golang developer, ",Hà Nội,CÔNG TY CỔ PHẦN PATH TECH,25-99 nhân viên,40,50,,Web-Full,"JS,Go",ReactJS
1401216,Android Developer,,Hà Nội,"CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH (FTECH CO., LTD)",100-499 nhân viên,,,1,Mobile,"Java,Kotlin,Swift,Object-C",
1064851,.Net Developer_Từ 2 Năm Kinh Nghiệm (TA Giao Tiếp),,Hà Nội,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,100-499 nhân viên,,35,2,Web-Back,"C#,JS",".NET Framework,AngularJS,VueJS"
1401143,QA/QC Manual Tester,"Tester, Manual Tester, ",Miền Nam,CÔNG TY CỔ PHẦN TRUSTIFY EU,10-24 nhân viên,,,3,QA,,
1297008,Quản Lý Triển Khai Dự Án Phần Mềm,,Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,100-499 nhân viên,,,,,,
1393697,Nhân Viên Data Crawler,"SQL, Scraping, Selenium, pandas",Hồ Chí Minh,CÔNG TY CỔ PHẦN WEBIFY GROUP,25-99 nhân viên,12,18,,DE,,
723131,Marketing Specialist,,Hồ Chí Minh,CÔNG TY TNHH KỸ THUẬT SỐ EIGHT 9,1-9 nhân viên,,,,,,
1400979,Data Engineer,,Hà Nội,Viettel Digital,500-1000 nhân viên,,,1,DE,,
919750,Nhân Viên Quản Trị Hệ Thống,,Hà Nội,Công ty cổ phần công nghệ Mas Vision,25-99 nhân viên,,15,,System,,
1401082,Marketing UA Specialist,"Marketing, Trade Marketing, Quảng Cáo Google Adwords, Tếng Anh","Miền Nam, Hồ Chí Minh",CÔNG TY CỔ PHẦN SKYLINK STUDIO,500-1000 nhân viên,13,18,,,,
1149480,Kỹ Sư Cầu Nối BrSE (Tiếng Nhật),"Java, NodeJS, PHP, Kỹ năng giao tiếp, React Native, Tiếng Nhật N2, Problem-solving",Hà Nội,Công ty TNHH Lisod Việt Nam,25-99 nhân viên,,,,,,
1399958,Business Analyst (SaaS),"Kỹ năng giao tiếp, Business Analyst, Phân tích dữ liệu, ",Hà Nội,Công ty TNHH Mageplaza,100-499 nhân viên,12,15,1,BA,,
1358020,Kỹ Sư Sản Phẩm NetApp,,Hà Nội,Công ty Cổ phần Đầu tư và Phát triển Công nghệ Quốc gia ADG,100-499 nhân viên,,,,,,
1400067,IT Helpdesk,"Công Nghệ Thông Tin, Quản Trị Mạng, Server, ",Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN DẦU KHÍ AN PHA,100-499 nhân viên,8,10,,Helpdesk,,
1401134,Junior/Middle Business Data Analyst,,Hà Nội,CÔNG TY TNHH CÔNG NGHỆ ALADIN,25-99 nhân viên,12,22,1,DE,,
1401177,Java Developer,"Java, MongoDB, MySQL, Kotlin, GRAPHQL, Elasticsearch, Docker, AWS, Kubernetes, GCP",Hồ Chí Minh,CÔNG TY TNHH KAMEREO,100-499 nhân viên,,,3,Web-Back,"Java,Kotlit",SpringBoot
714070,Nhân Viên QC (Tester) - Tiếng Nhật N2,"Tester, QC/QA, ",Hà Nội,Công ty TNHH Lisod Việt Nam,25-99 nhân viên,,,,QA,,
1356881,Chuyên Viên Cao Cấp Quản Lý Cơ Sở Dữ Liệu,,Hà Nội,Ngân Hàng TMCP An Bình,5000+ nhân viên,,,,,,
1400986,"Kỹ Sư Cấp Cao (SMT, QA)",,Vĩnh Phúc,VĂN PHÒNG ĐẠI DIỆN CÔNG TY CỔ PHẦN BPO MẮT BÃO TẠI BẮC NINH,1000+ nhân viên,,,,,,
1401232,Java Developer (JLPT N3 Up),"Tiếng Nhật N3, Tiếng Nhật N2, Tiếng Nhật N1, Tiếng Anh đọc hiểu, CSS, HTML, Java","Hà Nội, Đà Nẵng",FPT Software,10000+ nhân viên,,,2,Software,Java,
1401264,Nhân Viên Phân Tích Nghiệp Vụ (Business Analyst),,Hà Nội,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,100-499 nhân viên,20,35,5,BA,,
1399059,Tiktok Content Creator,"Marketing, Bắt Trend, Xây Dựng Nội Dung, Content Creator, Edit Video, Branding, Biên Tập Nội Dung",Hà Nội,CÔNG TY CỔ PHẦN CAR DOCTOR VIỆT NAM,25-99 nhân viên,,,,,,
1401144,Trưởng Nhóm Quản Lý Tài Sản,,Hà Nội,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,500-1000 nhân viên,20,30,,,,
1400731,ReactJS Developer,"Tiếng Anh giao tiếp, ReactJS, ",Hồ Chí Minh,WATA SOFTWARE,25-99 nhân viên,,,3,Web-Front,JS,"ReactJS,NodeJS"
1249397,Thực Tập Sinh Marketing (Nghiên Cứu Thị Trường),,Hà Nội,Công ty cổ phần TechLead,10-24 nhân viên,,,,,,
1400419,Trưởng Phòng Kinh Doanh,,Hồ Chí Minh,Công ty Cổ Phần Công Nghệ ITG,100-499 nhân viên,30,,,,,
1356143,Junior Business Analyst,,Hà Nội,CÔNG TY TNHH VBA TECHNOLOGY,25-99 nhân viên,14,20,1,BA,,
1305793,Nhân Viên Kinh Doanh IT,,Hà Nội,CÔNG TY TNHH VBA TECHNOLOGY,25-99 nhân viên,8,15,,,,
1400514,Tech Project Manager,,Bình Định,TMA Solutions,3000+ nhân viên,60,80,3,Manager,,
1400682,Nhân Viên Kỹ Thuật Điện Thiết Bị,,Hồ Chí Minh,Công ty CP KHKT Phượng Hải,25-99 nhân viên,7,10,,,,
1400431,IT Project Manager,,Hà Nội,Công ty Cổ phần NTTe-MOI,100-499 nhân viên,,,3,Manager,,
1400187,Account Manager/Business Development/Sales B2B,,Hà Nội,CÔNG TY CỔ PHẦN PHÁT TRIỂN DỊCH VỤ ĐÁM MÂY CLOUDAZ,25-99 nhân viên,8,16,,,,
1400661,Trưởng Nhóm Kiểm Thử Phần Mềm,,Hà Nội,Công ty Cổ Phần Công Nghệ ITG,100-499 nhân viên,,30,2,Manager,,
1400593,Nhân Viên Quản Trị Server,,Hà Nội,CÔNG TY TNHH CÔNG NGHỆ HAY HAY GLOBAL,100-499 nhân viên,15,25,3,System,,
1400572,Nhân Viên Triển Khai Phần Mềm Vận Tải,"Tin học văn phòng, Giao Tiếp Với Khách Hàng, ",Hồ Chí Minh,CÔNG TY TNHH TIN HỌC VI NA,10-24 nhân viên,,,,,,
1400462,SAP Solution Architect,,Hà Nội,Sun* Inc. (Sun Asterisk Inc.),1000+ nhân viên,,,,,,
1400451,IT Researcher,,Hà Nội,Công ty Cổ phần NTTe-MOI,100-499 nhân viên,,,,,,
1400357,Python Fullstack Developer,"Github, MariaDB, MySQL, Python, Front-end",Hà Nội,CÔNG TY CỔ PHẦN CÔNG NGHỆ MOBIWORK VIỆT NAM,100-499 nhân viên,10,17,1,Web-Full,"Python,JS","Django,Flask,Pyramid"
434570,Lập Trình Viên Java,,Hà Nội,Công ty TNHH NEWEZ Việt Nam,25-99 nhân viên,15,21,2,Web-Back,Java,SpringBoot
1117097,UI/UX Designer Mobile Apps,,Hà Nội,UMAXSOFT JOINT STOCK COMPANY,10-24 nhân viên,,,,,,
866520,Junior Tester,"SQL, test cases, test plan, QC/QA, Jira",Hà Nội,Công ty Cp Công nghệ và Truyền thông Dagoras,25-99 nhân viên,8,13,1,Tester,,
1398990,Game Designer,,Hà Nội,Công ty cổ phần công nghệ 9code,25-99 nhân viên,10,18,,,,
572792,Lập Trình Viên .Net,,Hà Nội,Công ty cổ phần Công nghệ Windsoft Việt Nam,25-99 nhân viên,10,15,1,Web-Back,C#,".NET Framework,Entity Framework"
1399960,Business Analyst (SaaS),"Kỹ năng giao tiếp, Business Analyst, Phân tích dữ liệu, ",Hà Nội,Công ty TNHH Avada Group (Mageplaza),100-499 nhân viên,12,15,1,BA,,
846955,Nhân Viên Bảo Trì Thiết Bị,,Hà Nội,Công ty TNHH Thu phí tự động VETC,500-1000 nhân viên,10,16,,,,
1094354,Customer Support For ERP Software,,Hà Nội,Công ty TNHH Synergix Technologies Việt nam,25-99 nhân viên,8,12,,,,
1399109,PHP Developer Từ 1 Năm Kinh Nghiệm,"HTML, AWS, Unit Testing, ",Hà Nội,Công ty TNHH Dược phẩm E&S Việt Nam,25-99 nhân viên,,,1,Web-Back,"PHP,JS","Laravel,VueJS,ReactJS"
1399986,Business Development Intern,"Sales, Tiếng Anh, Business Development, Quản Lý, Kinh Doanh, Sale, Quản Lý Đội Nhóm, Xây Dựng Kế Hoạch, Công Nghệ Thông Tin",Hồ Chí Minh,CÔNG TY CỔ PHẦN CÔNG NGHỆ WATA,100-499 nhân viên,,,,,,
